name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"İstanbul, Türkiye",2020-03-03,72.0,51.4,60.8,72.0,51.4,60.8,44.6,57.3,0.0,0.0,0.0,,0.0,0.0,19.7,9.1,233.5,1014.3,9.0,8.5,190.7,16.4,7.0,,2020-03-03T07:34:45,2020-03-03T18:57:39,0.29,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-04,65.5,49.7,57.3,65.5,49.7,57.3,46.2,67.1,0.0,0.0,0.0,,0.0,0.0,15.9,7.4,10.8,1010.6,48.6,7.5,141.7,12.3,5.0,,2020-03-04T07:33:10,2020-03-04T18:58:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-05,60.1,49.5,54.9,60.1,47.3,54.8,47.2,75.9,0.029,100.0,4.17,rain,0.0,0.0,16.1,11.2,6.4,1006.7,82.0,7.4,76.1,6.6,3.0,,2020-03-05T07:31:35,2020-03-05T18:59:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-06,58.3,47.8,51.8,58.3,44.3,51.1,46.2,81.9,0.034,100.0,12.5,rain,0.0,0.0,13.0,10.5,277.9,1009.9,55.5,7.1,96.4,8.5,5.0,,2020-03-06T07:29:59,2020-03-06T19:01:04,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-07,67.3,50.2,58.2,67.3,50.2,58.2,44.9,62.9,0.0,0.0,0.0,,0.0,0.0,18.1,9.1,212.3,1012.9,24.2,8.2,198.2,17.2,7.0,,2020-03-07T07:28:23,2020-03-07T19:02:12,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-08,72.4,53.4,62.3,72.4,53.4,62.3,44.4,53.5,0.0,0.0,0.0,,0.0,0.0,18.3,5.4,327.0,1015.6,54.7,8.4,146.4,12.8,5.0,,2020-03-08T07:26:46,2020-03-08T19:03:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-09,63.4,48.8,55.9,63.4,43.2,55.3,45.1,67.8,0.0,0.0,0.0,,0.0,0.0,20.1,15.8,19.2,1009.8,44.6,7.9,202.1,17.3,7.0,,2020-03-09T07:25:08,2020-03-09T19:04:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-10,52.4,48.6,50.9,52.4,43.2,50.1,48.3,90.8,0.093,100.0,8.33,rain,0.0,0.0,30.0,16.0,338.0,1007.6,80.6,5.4,20.5,1.7,1.0,,2020-03-10T07:23:31,2020-03-10T19:05:33,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-11,61.7,48.2,54.0,61.7,48.2,54.0,47.4,80.2,0.039,100.0,4.17,rain,0.0,0.0,12.5,4.5,260.5,1017.0,31.0,7.2,179.4,15.5,7.0,,2020-03-11T07:21:53,2020-03-11T19:06:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-12,59.8,44.0,52.2,59.8,44.0,52.2,45.0,77.4,0.001,100.0,4.17,rain,0.0,0.0,18.3,13.5,30.8,1019.3,0.2,8.2,211.8,18.4,7.0,,2020-03-12T07:20:14,2020-03-12T19:07:46,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-13,55.9,46.2,50.8,55.9,42.0,49.4,44.0,77.9,0.0,0.0,0.0,,0.0,0.0,19.5,11.3,30.4,1013.4,18.9,6.4,217.7,18.9,7.0,,2020-03-13T07:18:35,2020-03-13T19:08:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-14,54.7,43.4,48.3,54.7,42.3,46.5,44.1,85.4,0.001,100.0,4.17,rain,0.0,0.0,20.4,12.5,27.8,1014.8,42.1,6.8,203.7,17.6,7.0,,2020-03-14T07:16:56,2020-03-14T19:09:58,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-15,49.5,41.5,46.4,44.5,32.6,39.9,42.1,85.1,0.342,100.0,8.33,rain,0.0,0.0,36.0,21.5,41.7,1018.8,82.7,6.9,85.0,7.5,4.0,,2020-03-15T07:15:17,2020-03-15T19:11:04,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-16,44.9,41.9,42.9,36.7,33.3,34.9,31.3,63.9,0.027,100.0,4.17,rain,0.0,0.0,39.1,23.0,36.8,1028.8,77.9,8.2,95.8,8.3,3.0,,2020-03-16T07:13:37,2020-03-16T19:12:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-17,46.5,40.2,43.0,41.5,34.3,37.8,27.3,53.6,0.0,0.0,0.0,,0.0,0.0,24.6,11.9,46.0,1029.8,42.6,8.5,196.7,17.1,7.0,,2020-03-17T07:11:57,2020-03-17T19:13:15,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-18,47.0,37.4,42.2,40.6,32.3,36.7,31.4,65.6,0.02,100.0,4.17,rain,0.0,0.0,30.0,17.1,43.7,1025.9,39.5,8.4,165.8,14.3,5.0,,2020-03-18T07:10:17,2020-03-18T19:14:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-19,49.3,39.0,45.3,44.3,32.3,39.7,36.5,71.6,0.093,100.0,12.5,rain,0.0,0.0,35.1,19.8,18.4,1023.5,58.4,8.1,167.9,14.6,6.0,,2020-03-19T07:08:37,2020-03-19T19:15:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-20,50.2,40.1,45.7,50.2,37.1,43.9,38.0,74.7,0.0,0.0,0.0,,0.0,0.0,13.6,10.2,33.9,1021.6,42.0,8.4,202.0,17.6,7.0,,2020-03-20T07:06:57,2020-03-20T19:16:31,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-21,54.0,38.8,47.2,54.0,36.6,46.8,38.9,73.2,0.0,0.0,0.0,,0.0,0.0,10.7,7.5,13.2,1018.0,9.6,8.3,234.4,20.2,8.0,,2020-03-21T07:05:16,2020-03-21T19:17:35,0.9,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-22,62.5,43.4,50.9,62.5,42.0,49.5,42.6,74.5,0.0,0.0,0.0,,0.0,0.0,23.7,15.2,7.5,1015.0,38.0,7.6,226.9,19.5,8.0,,2020-03-22T07:03:36,2020-03-22T19:18:40,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-23,49.4,46.7,47.7,45.1,41.0,43.1,44.3,87.9,0.004,100.0,8.33,rain,0.0,0.0,24.8,14.3,39.6,1016.6,84.4,5.7,48.0,4.0,3.0,,2020-03-23T07:01:55,2020-03-23T19:19:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-24,48.3,45.2,46.4,44.1,37.9,40.2,43.1,88.3,0.01,100.0,8.33,rain,0.0,0.0,33.3,18.3,50.7,1017.2,86.2,5.7,16.4,1.6,1.0,,2020-03-24T07:00:15,2020-03-24T19:20:49,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-25,46.6,44.3,45.2,40.2,38.0,38.8,41.1,85.6,0.004,100.0,12.5,rain,0.0,0.0,31.8,18.7,48.7,1021.7,85.4,7.0,21.1,1.8,1.0,,2020-03-25T06:58:34,2020-03-25T19:21:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-26,48.4,45.7,47.1,42.3,38.7,40.9,41.9,82.2,0.0,0.0,0.0,,0.0,0.0,35.8,18.5,46.3,1018.7,86.6,7.1,30.9,2.7,1.0,,2020-03-26T06:56:54,2020-03-26T19:22:58,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-27,52.3,46.7,48.9,52.3,42.5,45.7,43.6,81.8,0.001,100.0,4.17,rain,0.0,0.0,25.3,13.3,35.3,1014.4,77.1,5.6,63.6,5.5,3.0,,2020-03-27T06:55:14,2020-03-27T19:24:02,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-28,50.4,46.4,47.8,50.4,41.3,45.5,42.8,83.0,0.059,100.0,12.5,rain,0.0,0.0,16.3,11.5,344.4,1011.6,84.8,6.7,43.3,3.9,2.0,,2020-03-28T06:53:34,2020-03-28T19:25:06,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-29,50.4,47.5,48.5,50.4,42.3,45.4,46.2,91.6,0.918,100.0,16.67,rain,0.0,0.0,23.0,12.6,250.7,1008.9,88.3,5.8,32.2,2.6,1.0,,2020-03-29T06:51:54,2020-03-29T19:26:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-30,60.7,49.3,54.1,60.7,45.1,53.3,46.0,74.8,0.017,100.0,8.33,rain,0.0,0.0,19.9,11.5,227.4,1011.2,38.9,8.4,238.0,20.7,8.0,,2020-03-30T06:50:14,2020-03-30T19:27:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-03-31,52.8,44.3,47.8,52.8,37.7,43.8,42.7,82.3,0.001,100.0,4.17,rain,0.0,0.0,32.7,18.0,17.2,1014.3,62.6,6.7,226.1,19.6,8.0,,2020-03-31T06:48:34,2020-03-31T19:28:18,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-01,47.0,44.2,45.1,41.9,37.6,39.1,40.8,84.8,0.023,100.0,4.17,rain,0.0,0.0,29.3,14.9,34.0,1016.4,85.2,5.8,17.4,1.6,1.0,,2020-04-01T06:46:55,2020-04-01T19:29:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-02,47.8,44.5,46.3,43.6,38.2,40.6,42.5,86.5,0.467,100.0,8.33,rain,0.0,0.0,33.8,16.3,46.0,1011.4,86.4,5.7,21.3,1.9,1.0,,2020-04-02T06:45:16,2020-04-02T19:30:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-03,49.9,41.5,44.9,48.6,35.2,42.3,40.7,85.1,0.128,100.0,8.33,rain,0.0,0.0,19.2,13.1,353.6,1016.0,65.8,8.2,64.0,5.6,5.0,,2020-04-03T06:43:37,2020-04-03T19:31:30,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-04,50.4,39.7,46.1,50.4,35.8,42.8,42.8,88.4,0.053,100.0,4.17,rain,0.0,0.0,28.2,15.0,42.3,1016.9,59.1,6.2,59.5,5.2,2.0,,2020-04-04T06:41:58,2020-04-04T19:32:33,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-05,50.4,48.2,49.3,50.4,41.4,44.0,46.4,89.7,0.204,100.0,16.67,rain,0.0,0.0,40.0,23.6,48.0,1014.4,81.3,6.2,21.0,1.7,1.0,,2020-04-05T06:40:20,2020-04-05T19:33:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-06,50.1,47.4,48.7,50.1,39.9,42.4,40.8,74.4,0.04,100.0,12.5,rain,0.0,0.0,42.5,24.7,43.0,1021.5,79.3,7.1,122.3,10.5,5.0,,2020-04-06T06:38:43,2020-04-06T19:34:41,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-07,52.6,46.1,49.0,52.6,38.7,44.8,37.7,64.8,0.0,0.0,0.0,,0.0,0.0,46.1,25.7,49.8,1025.5,23.9,8.4,265.2,22.9,8.0,,2020-04-07T06:37:05,2020-04-07T19:35:45,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,LTBA,17119099999,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-08,51.5,46.9,48.8,51.5,40.3,44.4,38.8,68.3,0.0,0.0,0.0,,0.0,0.0,36.0,20.6,43.8,1023.7,43.8,8.3,250.2,21.6,8.0,,2020-04-08T06:35:29,2020-04-08T19:36:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-09,53.4,45.6,49.0,53.4,41.3,46.5,39.4,69.5,0.0,0.0,0.0,,0.0,0.0,25.1,15.1,36.5,1019.7,37.2,8.3,225.1,19.4,8.0,,2020-04-09T06:33:52,2020-04-09T19:37:52,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-10,58.7,39.1,49.8,58.7,35.3,48.9,37.0,64.7,0.0,0.0,0.0,,0.0,0.0,13.9,9.0,4.0,1016.5,2.7,7.9,280.0,23.9,9.0,,2020-04-10T06:32:17,2020-04-10T19:38:56,0.58,Clear,Clear conditions throughout the day.,clear-day,"LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-11,62.3,44.2,52.9,62.3,41.4,52.5,41.1,65.3,0.0,0.0,0.0,,0.0,0.0,17.9,12.2,28.8,1019.9,5.2,8.0,274.5,23.8,9.0,,2020-04-11T06:30:41,2020-04-11T19:40:00,0.61,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-04-12,56.0,43.8,51.0,56.0,41.0,49.8,40.1,67.1,0.0,0.0,0.0,,0.0,0.0,25.1,15.4,40.3,1024.4,3.6,8.0,282.9,24.4,9.0,,2020-04-12T06:29:07,2020-04-12T19:41:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-13,55.6,41.5,50.6,55.6,36.7,49.2,41.6,72.0,0.0,0.0,0.0,,0.0,0.0,16.1,10.1,358.5,1020.1,0.7,8.2,284.9,24.9,9.0,,2020-04-13T06:27:33,2020-04-13T19:42:08,0.68,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-14,72.4,48.6,60.6,72.4,48.6,60.6,43.4,54.8,0.0,0.0,0.0,,0.0,0.0,21.0,9.2,235.4,1012.9,42.8,8.2,242.8,21.0,8.0,,2020-04-14T06:25:59,2020-04-14T19:43:12,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-15,63.6,44.2,50.3,63.6,37.5,46.4,43.5,79.0,0.24,100.0,12.5,rain,0.0,0.0,34.7,18.4,31.5,1017.3,80.6,6.7,94.2,8.1,4.0,,2020-04-15T06:24:26,2020-04-15T19:44:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-16,54.9,44.5,50.1,54.9,40.0,48.5,35.4,58.2,0.001,100.0,4.17,rain,0.0,0.0,25.7,12.6,41.1,1022.6,22.0,8.2,288.3,24.8,9.0,,2020-04-16T06:22:54,2020-04-16T19:45:19,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17068099999,D8508,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-17,64.7,41.5,53.5,64.7,40.7,53.4,38.7,58.7,0.0,0.0,0.0,,0.0,0.0,12.1,6.6,251.2,1016.3,11.7,8.2,288.4,24.9,9.0,,2020-04-17T06:21:23,2020-04-17T19:46:23,0.81,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-18,69.7,46.5,59.0,69.7,46.5,59.0,45.9,63.5,0.0,0.0,0.0,,0.0,0.0,14.8,6.6,218.6,1014.6,9.8,8.1,281.5,24.2,9.0,,2020-04-18T06:19:53,2020-04-18T19:47:27,0.84,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-19,75.2,50.4,62.7,75.2,50.4,62.7,46.2,56.6,0.0,0.0,0.0,,0.0,0.0,11.9,5.3,247.6,1013.4,12.6,8.3,269.4,23.3,8.0,,2020-04-19T06:18:23,2020-04-19T19:48:31,0.88,Clear,Clear conditions throughout the day.,clear-day,"17068099999,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-20,60.9,50.7,55.3,60.9,50.7,55.3,47.9,76.4,0.0,0.0,0.0,,0.0,0.0,27.5,17.2,22.3,1014.3,48.6,6.8,242.6,21.2,8.0,,2020-04-20T06:16:54,2020-04-20T19:49:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-21,52.2,48.0,51.1,52.2,41.9,50.9,42.5,72.4,0.026,100.0,8.33,rain,0.0,0.0,32.4,18.3,52.2,1018.2,76.2,6.8,104.2,8.9,4.0,,2020-04-21T06:15:26,2020-04-21T19:50:39,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-22,55.8,49.3,51.7,55.8,44.3,51.1,38.9,62.0,0.0,0.0,0.0,,0.0,0.0,32.0,18.3,40.9,1018.8,64.9,7.1,155.5,13.5,5.0,,2020-04-22T06:13:59,2020-04-22T19:51:43,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-23,57.5,46.4,51.1,57.5,42.4,49.6,38.2,62.2,0.0,0.0,0.0,,0.0,0.0,29.1,20.0,40.3,1019.2,31.7,7.1,205.8,17.8,8.0,,2020-04-23T06:12:32,2020-04-23T19:52:46,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-24,59.7,47.5,52.2,59.7,42.1,50.2,40.4,65.1,0.0,0.0,0.0,,0.0,0.0,28.6,17.7,40.5,1013.9,17.5,7.1,214.5,18.6,9.0,,2020-04-24T06:11:07,2020-04-24T19:53:50,0.04,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-25,58.4,40.2,50.1,58.4,36.4,48.8,40.7,70.6,0.0,0.0,0.0,,0.0,0.0,14.1,8.6,341.6,1009.5,10.2,7.1,213.5,18.8,9.0,,2020-04-25T06:09:43,2020-04-25T19:54:54,0.08,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-26,68.3,46.4,57.8,68.3,46.4,57.8,43.1,59.7,0.0,0.0,0.0,,0.0,0.0,20.4,16.1,280.9,1008.5,27.4,7.0,205.5,17.9,8.0,,2020-04-26T06:08:19,2020-04-26T19:55:58,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-27,68.6,50.5,59.3,68.6,50.5,59.3,46.4,63.7,0.0,0.0,0.0,,0.0,0.0,15.2,11.5,15.7,1012.4,16.8,7.0,193.0,16.7,8.0,,2020-04-27T06:06:57,2020-04-27T19:57:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2020-04-28,72.9,54.8,62.3,72.9,54.8,62.3,39.5,45.1,0.0,0.0,0.0,,0.0,0.0,15.9,12.5,67.6,1014.8,6.4,7.0,232.5,20.2,9.0,,2020-04-28T06:05:36,2020-04-28T19:58:05,0.18,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-29,74.4,51.8,63.9,74.4,51.8,63.9,44.0,49.7,0.0,0.0,0.0,,0.0,0.0,14.1,8.7,188.3,1011.9,38.2,7.1,215.8,18.7,9.0,,2020-04-29T06:04:16,2020-04-29T19:59:08,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-04-30,72.9,58.7,64.4,72.9,58.7,64.4,51.1,63.2,0.0,0.0,0.0,,0.0,0.0,17.0,7.8,239.9,1008.5,60.6,7.0,178.5,15.4,8.0,,2020-04-30T06:02:57,2020-04-30T20:00:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7"
"İstanbul, Türkiye",2020-05-01,71.5,57.6,63.2,71.5,57.6,63.2,54.5,74.0,0.0,0.0,0.0,,0.0,0.0,16.8,9.6,237.9,1009.8,46.7,7.2,203.4,17.5,9.0,,2020-05-01T06:01:39,2020-05-01T20:01:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17119099999,17063099999,17061099999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2020-05-02,73.9,57.6,65.3,73.9,57.6,65.3,53.4,66.9,0.0,0.0,0.0,,0.0,0.0,14.8,13.8,235.7,1007.3,51.1,7.1,202.3,17.7,9.0,,2020-05-02T06:00:23,2020-05-02T20:02:18,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-05-03,66.0,57.6,60.7,66.0,57.6,60.7,54.9,81.5,0.373,100.0,16.67,rain,0.0,0.0,18.3,9.7,140.9,1004.5,73.2,6.8,120.3,10.4,5.0,,2020-05-03T05:59:08,2020-05-03T20:03:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2020-05-04,58.8,54.7,56.2,58.8,54.7,56.2,53.8,91.7,0.349,100.0,16.67,rain,0.0,0.0,23.0,13.5,323.7,1007.7,74.1,6.3,45.5,4.0,2.0,,2020-05-04T05:57:54,2020-05-04T20:04:23,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
